#grid point	p_iterations	c_iterations	p_convergence   	c_convergence   	P (bar)         	T(k)            	n_<H> (cm-3)    	n_g (cm-3)      	m(u)            	e-   	Al   	Ar   	C    	Ca   	Cl   	Co   	Cr   	Cu   	F    	Fe   	Ge   	H    	He   	K    	Mg   	Mn   	N    	Na   	Ne   	Ni   	O    	P    	S    	Si   	Ti   	V    	Zn   
367       	1         	7         	ok              	ok              	1.0000000000e-05	7.5000000000e+02	1.6490968770e+14	9.6572842287e+13	2.3342343918e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
368       	1         	8         	ok              	ok              	2.1544350000e-05	7.5000000000e+02	3.5528916702e+14	2.0805991147e+14	2.3342473067e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
369       	1         	8         	ok              	ok              	4.6415890000e-05	7.5000000000e+02	7.6545410847e+14	4.4825144246e+14	2.3342682960e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
370       	1         	9         	ok              	ok              	1.0000000000e-04	7.5000000000e+02	1.6491465291e+15	9.6572842287e+14	2.3343046909e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
371       	1         	10        	ok              	ok              	2.1544350000e-04	7.5000000000e+02	3.5531111659e+15	2.0805991147e+15	2.3343915193e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
372       	1         	18        	ok              	ok              	4.6415890000e-04	7.5000000000e+02	7.6557880591e+15	4.4825144246e+15	2.3346485776e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
373       	1         	20        	ok              	ok              	1.0000000000e-03	7.5000000000e+02	1.6497897883e+16	9.6572842287e+15	2.3352152129e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
374       	1         	9         	ok              	ok              	2.1544350000e-03	7.5000000000e+02	3.5554417861e+16	2.0805991147e+16	2.3359227195e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
375       	0         	11        	ok              	ok              	4.6415890000e-03	7.5000000000e+02	7.6609274902e+16	4.4825144246e+16	2.3362158450e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
376       	1         	6         	ok              	ok              	1.0000000000e-02	7.5000000000e+02	1.6507617503e+17	9.6572842287e+16	2.3365909444e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
377       	1         	6         	ok              	ok              	2.1544350000e-02	7.5000000000e+02	3.5565353002e+17	2.0805991147e+17	2.3366411517e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
378       	1         	6         	ok              	ok              	4.6415890000e-02	7.5000000000e+02	7.6623675655e+17	4.4825144246e+17	2.3366549884e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
379       	1         	6         	ok              	ok              	1.0000000000e-01	7.5000000000e+02	1.6508120754e+18	9.6572842287e+17	2.3366621875e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
380       	1         	6         	ok              	ok              	2.1544350000e-01	7.5000000000e+02	3.5565825072e+18	2.0805991147e+18	2.3366721700e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
381       	1         	6         	ok              	ok              	4.6415890000e-01	7.5000000000e+02	7.6624922787e+18	4.4825144246e+18	2.3366930217e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
382       	1         	6         	ok              	ok              	1.0000000000e+00	7.5000000000e+02	1.6508681660e+19	9.6572842287e+18	2.3367415851e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
383       	1         	6         	ok              	ok              	2.1544350000e+00	7.5000000000e+02	3.5568524616e+19	2.0805991147e+19	2.3368495394e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
384       	1         	5         	ok              	ok              	4.6415890000e+00	7.5000000000e+02	7.6635376717e+19	4.4825144246e+19	2.3370118237e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
385       	1         	5         	ok              	ok              	1.0000000000e+01	7.5000000000e+02	1.6511438224e+20	9.6572842287e+19	2.3371317747e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
386       	1         	6         	ok              	ok              	2.1544350000e+01	7.5000000000e+02	3.5573515070e+20	2.0805991147e+20	2.3371774124e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
387       	1         	6         	ok              	ok              	4.6415890000e+01	7.5000000000e+02	7.6641203281e+20	4.4825144246e+20	2.3371895083e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
388       	1         	6         	ok              	ok              	1.0000000000e+02	7.5000000000e+02	1.6511866941e+21	9.6572842287e+20	2.3371924565e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
389       	1         	6         	ok              	ok              	2.1544350000e+02	7.5000000000e+02	3.5573755957e+21	2.0805991147e+21	2.3371932386e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
390       	1         	6         	ok              	ok              	4.6415890000e+02	7.5000000000e+02	7.6641334061e+21	4.4825144246e+21	2.3371934964e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
391       	1         	6         	ok              	ok              	1.0000000000e+03	7.5000000000e+02	1.6511875085e+22	9.6572842287e+21	2.3371936092e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
392       	1         	6         	ok              	ok              	1.0000000000e-06	8.0000000000e+02	1.5460180061e+13	9.0537039645e+12	2.3342188324e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
393       	1         	6         	ok              	ok              	2.1544350000e-06	8.0000000000e+02	3.3307960120e+13	1.9505616701e+13	2.3342193291e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
394       	1         	6         	ok              	ok              	4.6415890000e-06	8.0000000000e+02	7.1759835281e+13	4.2023572731e+13	2.3342199243e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
395       	1         	6         	ok              	ok              	1.0000000000e-05	8.0000000000e+02	1.5460193665e+14	9.0537039645e+13	2.3342208866e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
396       	1         	6         	ok              	ok              	2.1544350000e-05	8.0000000000e+02	3.3308008187e+14	1.9505616701e+14	2.3342226987e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
397       	1         	6         	ok              	ok              	4.6415890000e-05	8.0000000000e+02	7.1760031834e+14	4.2023572731e+14	2.3342263192e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
398       	1         	7         	ok              	ok              	1.0000000000e-04	8.0000000000e+02	1.5460279424e+15	9.0537039645e+14	2.3342338192e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
399       	1         	7         	ok              	ok              	2.1544350000e-04	8.0000000000e+02	3.3308403959e+15	1.9505616701e+15	2.3342504183e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
400       	1         	8         	ok              	ok              	4.6415890000e-04	8.0000000000e+02	7.1762104813e+15	4.2023572731e+15	2.3342937354e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
401       	1         	9         	ok              	ok              	1.0000000000e-03	8.0000000000e+02	1.5461586053e+16	9.0537039645e+15	2.3344310982e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
402       	1         	17        	ok              	ok              	2.1544350000e-03	8.0000000000e+02	3.3316594943e+16	1.9505616701e+16	2.3348244335e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
403       	1         	9         	ok              	ok              	4.6415890000e-03	8.0000000000e+02	7.1799952243e+16	4.2023572731e+16	2.3355248721e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
404       	0         	13        	ok              	ok              	1.0000000000e-02	8.0000000000e+02	1.5473406891e+17	9.0537039645e+16	2.3362158455e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
405       	1         	7         	ok              	ok              	2.1544350000e-02	8.0000000000e+02	3.3340778256e+17	1.9505616701e+17	2.3365192181e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
406       	1         	6         	ok              	ok              	4.6415890000e-02	8.0000000000e+02	7.1833634984e+17	4.2023572731e+17	2.3366204714e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
407       	1         	6         	ok              	ok              	1.0000000000e-01	8.0000000000e+02	1.5476276277e+18	9.0537039645e+17	2.3366490600e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
408       	1         	6         	ok              	ok              	2.1544350000e-01	8.0000000000e+02	3.3342809376e+18	1.9505616701e+18	2.3366615434e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
409       	1         	6         	ok              	ok              	4.6415890000e-01	8.0000000000e+02	7.1835321345e+18	4.2023572731e+18	2.3366753341e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
410       	1         	6         	ok              	ok              	1.0000000000e+00	8.0000000000e+02	1.5476628234e+19	9.0537039645e+18	2.3367022043e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
411       	1         	6         	ok              	ok              	2.1544350000e+00	8.0000000000e+02	3.3344261909e+19	1.9505616701e+19	2.3367633424e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
412       	1         	6         	ok              	ok              	4.6415890000e+00	8.0000000000e+02	7.1841917439e+19	4.2023572731e+19	2.3368899026e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
413       	1         	6         	ok              	ok              	1.0000000000e+01	8.0000000000e+02	1.5478937576e+20	9.0537039645e+19	2.3370508829e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
414       	1         	5         	ok              	ok              	2.1544350000e+01	8.0000000000e+02	3.3349759334e+20	1.9505616701e+20	2.3371486072e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
415       	1         	5         	ok              	ok              	4.6415890000e+01	8.0000000000e+02	7.1850880353e+20	4.2023572731e+20	2.3371814513e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
416       	1         	5         	ok              	ok              	1.0000000000e+02	8.0000000000e+02	1.5479859547e+21	9.0537039645e+20	2.3371900862e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
417       	1         	6         	ok              	ok              	2.1544350000e+02	8.0000000000e+02	3.3350384144e+21	1.9505616701e+21	2.3371923931e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
418       	1         	6         	ok              	ok              	4.6415890000e+02	8.0000000000e+02	7.1851239189e+21	4.2023572731e+21	2.3371931225e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
419       	1         	6         	ok              	ok              	1.0000000000e+03	8.0000000000e+02	1.5479881604e+22	9.0537039645e+21	2.3371934148e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
420       	1         	6         	ok              	ok              	1.0000000000e-06	8.5000000000e+02	1.4550738380e+13	8.5211331430e+12	2.3342157323e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
421       	1         	6         	ok              	ok              	2.1544350000e-06	8.5000000000e+02	3.1348637605e+13	1.8358227483e+13	2.3342170402e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
422       	1         	6         	ok              	ok              	4.6415890000e-06	8.5000000000e+02	6.7538614168e+13	3.9551597864e+13	2.3342180467e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
423       	1         	6         	ok              	ok              	1.0000000000e-05	8.5000000000e+02	1.4550757440e+14	8.5211331430e+13	2.3342187900e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
424       	1         	6         	ok              	ok              	2.1544350000e-05	8.5000000000e+02	3.1348669690e+14	1.8358227483e+14	2.3342194291e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
425       	1         	6         	ok              	ok              	4.6415890000e-05	8.5000000000e+02	6.7538676440e+14	3.9551597864e+14	2.3342201989e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
426       	1         	6         	ok              	ok              	1.0000000000e-04	8.5000000000e+02	1.4550774339e+15	8.5211331430e+14	2.3342215013e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
427       	1         	6         	ok              	ok              	2.1544350000e-04	8.5000000000e+02	3.1348735001e+15	1.8358227483e+15	2.3342242937e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
428       	1         	6         	ok              	ok              	4.6415890000e-04	8.5000000000e+02	6.7539003625e+15	3.9551597864e+15	2.3342315082e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
429       	1         	7         	ok              	ok              	1.0000000000e-03	8.5000000000e+02	1.4550977500e+16	8.5211331430e+15	2.3342540766e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
430       	1         	8         	ok              	ok              	2.1544350000e-03	8.5000000000e+02	3.1350223816e+16	1.8358227483e+16	2.3343351400e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
