#grid point	p_iterations	c_iterations	p_convergence   	c_convergence   	P (bar)         	T(k)            	n_<H> (cm-3)    	n_g (cm-3)      	m(u)            	e-   	Al   	Ar   	C    	Ca   	Cl   	Co   	Cr   	Cu   	F    	Fe   	Ge   	H    	He   	K    	Mg   	Mn   	N    	Na   	Ne   	Ni   	O    	P    	S    	Si   	Ti   	V    	Zn   
1834      	1         	5         	ok              	ok              	4.6415890000e-02	5.2500000000e+03	5.8984031770e+16	6.4035920351e+16	1.2591113755e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1835      	1         	5         	ok              	ok              	1.0000000000e-01	5.2500000000e+03	1.2716203779e+17	1.3796120327e+17	1.2599515631e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1836      	1         	6         	ok              	ok              	2.1544350000e-01	5.2500000000e+03	2.7434835394e+17	2.9722844496e+17	1.2617267990e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1837      	1         	7         	ok              	ok              	4.6415890000e-01	5.2500000000e+03	5.9282247905e+17	6.4035920351e+17	1.2654772535e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1838      	1         	8         	ok              	ok              	1.0000000000e+00	5.2500000000e+03	1.2851257222e+18	1.3796120327e+18	1.2733329314e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1839      	1         	8         	ok              	ok              	2.1544350000e+00	5.2500000000e+03	2.8037599284e+18	2.9722844496e+18	1.2894478399e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1840      	1         	7         	ok              	ok              	4.6415890000e+00	5.2500000000e+03	6.1887409579e+18	6.4035920351e+18	1.3210886856e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1841      	1         	6         	ok              	ok              	1.0000000000e+01	5.2500000000e+03	1.3911415292e+19	1.3796120327e+19	1.3783758612e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1842      	1         	5         	ok              	ok              	2.1544350000e+01	5.2500000000e+03	3.1955828752e+19	2.9722844496e+19	1.4696470020e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1843      	1         	4         	ok              	ok              	4.6415890000e+01	5.2500000000e+03	7.4619029080e+19	6.4035920351e+19	1.5928660335e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1844      	1         	5         	ok              	ok              	1.0000000000e+02	5.2500000000e+03	1.7487514954e+20	1.3796120327e+20	1.7327042396e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1845      	1         	5         	ok              	ok              	2.1544350000e+02	5.2500000000e+03	4.0643524882e+20	2.9722844496e+20	1.8691936993e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1846      	1         	5         	ok              	ok              	4.6415890000e+02	5.2500000000e+03	9.3131051701e+20	6.4035920351e+20	1.9880356241e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1847      	1         	6         	ok              	ok              	1.0000000000e+03	5.2500000000e+03	2.1028881372e+21	1.3796120327e+21	2.0835911738e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1848      	1         	3         	ok              	ok              	1.0000000000e-06	5.3000000000e+03	1.2473812460e+12	1.3665968248e+12	1.2477150409e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1849      	1         	3         	ok              	ok              	2.1544350000e-06	5.3000000000e+03	2.6946715162e+12	2.9442440303e+12	1.2510872493e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1850      	1         	3         	ok              	ok              	4.6415890000e-06	5.3000000000e+03	5.8162643363e+12	6.3431807895e+12	1.2534063964e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1851      	1         	3         	ok              	ok              	1.0000000000e-05	5.3000000000e+03	1.2546694657e+13	1.3665968248e+13	1.2549987614e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1852      	1         	3         	ok              	ok              	2.1544350000e-05	5.3000000000e+03	2.7054582194e+13	2.9442440303e+13	1.2560909097e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1853      	1         	3         	ok              	ok              	4.6415890000e-05	5.3000000000e+03	5.8322085643e+13	6.3431807895e+13	1.2568393649e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1854      	1         	3         	ok              	ok              	1.0000000000e-04	5.3000000000e+03	1.2570242094e+14	1.3665968248e+14	1.2573520603e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1855      	1         	3         	ok              	ok              	2.1544350000e-04	5.3000000000e+03	2.7089346052e+14	2.9442440303e+14	1.2577035172e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1856      	1         	3         	ok              	ok              	4.6415890000e-04	5.3000000000e+03	5.8373462662e+14	6.3431807895e+14	1.2579455756e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1857      	1         	3         	ok              	ok              	1.0000000000e-03	5.3000000000e+03	1.2577878357e+15	1.3665968248e+15	1.2581152295e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1858      	1         	3         	ok              	ok              	2.1544350000e-03	5.3000000000e+03	2.7100931493e+15	2.9442440303e+15	1.2582409598e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1859      	1         	4         	ok              	ok              	4.6415890000e-03	5.3000000000e+03	5.8392201974e+15	6.3431807895e+15	1.2583491054e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1860      	1         	4         	ok              	ok              	1.0000000000e-02	5.3000000000e+03	1.2581452852e+16	1.3665968248e+16	1.2584725698e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1861      	1         	4         	ok              	ok              	2.1544350000e-02	5.3000000000e+03	2.7110088322e+16	2.9442440303e+16	1.2586659581e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1862      	1         	5         	ok              	ok              	4.6415890000e-02	5.3000000000e+03	5.8424036951e+16	6.3431807895e+16	1.2590350576e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1863      	1         	5         	ok              	ok              	1.0000000000e-01	5.3000000000e+03	1.2594693499e+17	1.3665968248e+17	1.2597969166e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1864      	1         	6         	ok              	ok              	2.1544350000e-01	5.3000000000e+03	2.7169078368e+17	2.9442440303e+17	1.2614046954e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1865      	1         	7         	ok              	ok              	4.6415890000e-01	5.3000000000e+03	5.8691772857e+17	6.3431807895e+17	1.2648047117e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1866      	1         	8         	ok              	ok              	1.0000000000e+00	5.3000000000e+03	1.2716106452e+18	1.3665968248e+18	1.2719413247e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1867      	1         	8         	ok              	ok              	2.1544350000e+00	5.3000000000e+03	2.7712590705e+18	2.9442440303e+18	1.2866388154e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1868      	1         	8         	ok              	ok              	4.6415890000e+00	5.3000000000e+03	6.1054236023e+18	6.3431807895e+18	1.3157156286e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1869      	1         	7         	ok              	ok              	1.0000000000e+01	5.3000000000e+03	1.3687024318e+19	1.3665968248e+19	1.3690583276e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1870      	1         	6         	ok              	ok              	2.1544350000e+01	5.3000000000e+03	3.1353970281e+19	2.9442440303e+19	1.4557005812e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1871      	1         	5         	ok              	ok              	4.6415890000e+01	5.3000000000e+03	7.3103466138e+19	6.3431807895e+19	1.5753758888e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1872      	1         	5         	ok              	ok              	1.0000000000e+02	5.3000000000e+03	1.7137582376e+20	1.3665968248e+20	1.7142038292e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1873      	1         	5         	ok              	ok              	2.1544350000e+02	5.3000000000e+03	3.9892629021e+20	2.9442440303e+20	1.8521329883e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1874      	1         	6         	ok              	ok              	4.6415890000e+02	5.3000000000e+03	9.1591071371e+20	6.3431807895e+20	1.9737828026e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1875      	1         	6         	ok              	ok              	1.0000000000e+03	5.3000000000e+03	2.0719197800e+21	1.3665968248e+21	2.0724584913e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1876      	1         	3         	ok              	ok              	1.0000000000e-06	5.3500000000e+03	1.2340298501e+12	1.3538248919e+12	1.2460064968e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1877      	1         	3         	ok              	ok              	2.1544350000e-06	5.3500000000e+03	2.6669760223e+12	2.9167277309e+12	1.2499111747e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1878      	1         	3         	ok              	ok              	4.6415890000e-06	5.3500000000e+03	5.7581909752e+12	6.2838987261e+12	1.2525988080e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1879      	1         	3         	ok              	ok              	1.0000000000e-05	5.3500000000e+03	1.2423947596e+13	1.3538248919e+13	1.2544451013e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1880      	1         	3         	ok              	ok              	2.1544350000e-05	5.3500000000e+03	2.6793639019e+13	2.9167277309e+13	1.2557117859e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1881      	1         	3         	ok              	ok              	4.6415890000e-05	5.3500000000e+03	5.7765086462e+13	6.2838987261e+13	1.2565800109e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1882      	1         	3         	ok              	ok              	1.0000000000e-04	5.3500000000e+03	1.2451005939e+14	1.3538248919e+14	1.2571747855e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1883      	1         	3         	ok              	ok              	2.1544350000e-04	5.3500000000e+03	2.6833587918e+14	2.9167277309e+14	1.2575823958e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1884      	1         	3         	ok              	ok              	4.6415890000e-04	5.3500000000e+03	5.7824104344e+14	6.2838987261e+14	1.2578627253e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1885      	1         	3         	ok              	ok              	1.0000000000e-03	5.3500000000e+03	1.2459762435e+15	1.3538248919e+15	1.2580581640e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1886      	1         	3         	ok              	ok              	2.1544350000e-03	5.3500000000e+03	2.6846789703e+15	2.9167277309e+15	1.2582005914e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1887      	1         	3         	ok              	ok              	4.6415890000e-03	5.3500000000e+03	5.7845049312e+15	6.2838987261e+15	1.2583179950e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1888      	1         	4         	ok              	ok              	1.0000000000e-02	5.3500000000e+03	1.2463575406e+16	1.3538248919e+16	1.2584429216e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1889      	1         	4         	ok              	ok              	2.1544350000e-02	5.3500000000e+03	2.6855882720e+16	2.9167277309e+16	1.2586265862e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1890      	1         	5         	ok              	ok              	4.6415890000e-02	5.3500000000e+03	5.7874842832e+16	6.2838987261e+16	1.2589659953e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1891      	1         	5         	ok              	ok              	1.0000000000e-01	5.3500000000e+03	1.2475619522e+17	1.3538248919e+17	1.2596589395e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1892      	1         	6         	ok              	ok              	2.1544350000e-01	5.3500000000e+03	2.6909042748e+17	2.9167277309e+17	1.2611179271e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1893      	1         	7         	ok              	ok              	4.6415890000e-01	5.3500000000e+03	5.8115689349e+17	6.2838987261e+17	1.2642051452e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1894      	1         	8         	ok              	ok              	1.0000000000e+00	5.3500000000e+03	1.2584945450e+18	1.3538248919e+18	1.2706974957e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1895      	1         	8         	ok              	ok              	2.1544350000e+00	5.3500000000e+03	2.7399766394e+18	2.9167277309e+18	1.2841161119e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1896      	1         	8         	ok              	ok              	4.6415890000e+00	5.3500000000e+03	6.0259766170e+18	6.2838987261e+18	1.3108457405e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1897      	1         	7         	ok              	ok              	1.0000000000e+01	5.3500000000e+03	1.3474160299e+19	1.3538248919e+19	1.3604811722e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1898      	1         	6         	ok              	ok              	2.1544350000e+01	5.3500000000e+03	3.0781084253e+19	2.9167277309e+19	1.4425847576e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
